1635168600,168881,3335.0,3335.0,3347.7998046875,3340.784912109375,2021-10-25 08:30:00,AMZN
1635168900,113565,3309.610107421875,3342.429931640625,3343.830078125,3309.760009765625,2021-10-25 08:35:00,AMZN
1635169200,109843,3297.699951171875,3310.0,3318.5,3315.0,2021-10-25 08:40:00,AMZN
1635169500,50240,3309.02001953125,3314.955078125,3317.260009765625,3316.31005859375,2021-10-25 08:45:00,AMZN
1635169800,40968,3310.2099609375,3314.6298828125,3321.9599609375,3312.89990234375,2021-10-25 08:50:00,AMZN
1635170100,30385,3314.989990234375,3314.989990234375,3319.97998046875,3318.989990234375,2021-10-25 08:55:00,AMZN
1635170400,36698,3316.828369140625,3318.090087890625,3322.639892578125,3318.955078125,2021-10-25 09:00:00,AMZN
1635170700,19850,3317.040283203125,3319.469970703125,3320.580078125,3319.56494140625,2021-10-25 09:05:00,AMZN
1635171000,22504,3318.5048828125,3319.77001953125,3323.655029296875,3323.239990234375,2021-10-25 09:10:00,AMZN
1635171300,23072,3316.929931640625,3323.72998046875,3324.030029296875,3318.965087890625,2021-10-25 09:15:00,AMZN
1635171600,67920,3306.985107421875,3318.7099609375,3320.60009765625,3306.985107421875,2021-10-25 09:20:00,AMZN
1635171900,22636,3306.341064453125,3307.719970703125,3311.64990234375,3310.927490234375,2021-10-25 09:25:00,AMZN
1635172200,18149,3308.0,3310.929931640625,3311.885009765625,3308.989990234375,2021-10-25 09:30:00,AMZN
1635172500,20549,3305.31005859375,3308.419921875,3309.659912109375,3307.72998046875,2021-10-25 09:35:00,AMZN
1635172800,35529,3303.6298828125,3308.280029296875,3308.280029296875,3305.3798828125,2021-10-25 09:40:00,AMZN
1635173100,17139,3303.260009765625,3307.43994140625,3307.43994140625,3305.699951171875,2021-10-25 09:45:00,AMZN
1635173400,20962,3305.094970703125,3305.094970703125,3309.635009765625,3309.195068359375,2021-10-25 09:50:00,AMZN
1635173700,18397,3308.590087890625,3309.0,3311.31494140625,3310.830078125,2021-10-25 09:55:00,AMZN
1635174000,17675,3307.0400390625,3310.5,3312.0,3308.97998046875,2021-10-25 10:00:00,AMZN
1635174300,20111,3308.610107421875,3309.35009765625,3312.0,3310.64501953125,2021-10-25 10:05:00,AMZN
1635174600,21918,3307.880615234375,3310.66259765625,3311.169921875,3310.2099609375,2021-10-25 10:10:00,AMZN
1635174900,15640,3306.260009765625,3310.27001953125,3310.429931640625,3307.889892578125,2021-10-25 10:15:00,AMZN
1635175200,18674,3306.544921875,3307.326171875,3309.889892578125,3307.469970703125,2021-10-25 10:20:00,AMZN
1635175500,19663,3305.1201171875,3307.260009765625,3307.6708984375,3305.9599609375,2021-10-25 10:25:00,AMZN
1635175800,32726,3300.010009765625,3305.300048828125,3305.6650390625,3300.27001953125,2021-10-25 10:30:00,AMZN
1635176100,37762,3298.2099609375,3300.449951171875,3300.64990234375,3300.22509765625,2021-10-25 10:35:00,AMZN
1635176400,16321,3300.0,3300.489990234375,3303.60009765625,3301.280029296875,2021-10-25 10:40:00,AMZN
1635176700,16944,3300.969970703125,3301.300048828125,3304.449951171875,3301.4599609375,2021-10-25 10:45:00,AMZN
1635177000,18359,3301.7099609375,3301.7099609375,3305.64990234375,3304.800048828125,2021-10-25 10:50:00,AMZN
1635177300,15460,3304.2548828125,3304.2548828125,3307.0,3306.7353515625,2021-10-25 10:55:00,AMZN
1635177600,25851,3307.0,3307.14990234375,3312.090087890625,3312.0,2021-10-25 11:00:00,AMZN
1635177900,21497,3311.64990234375,3311.929931640625,3315.791015625,3313.989990234375,2021-10-25 11:05:00,AMZN
1635178200,13633,3311.590087890625,3314.1298828125,3314.1298828125,3313.10009765625,2021-10-25 11:10:00,AMZN
1635178500,16330,3311.610107421875,3313.0400390625,3314.5,3314.050048828125,2021-10-25 11:15:00,AMZN
1635178800,13450,3311.330078125,3314.260009765625,3314.389892578125,3312.7099609375,2021-10-25 11:20:00,AMZN
1635179100,9119,3310.75,3312.75,3314.929931640625,3313.030029296875,2021-10-25 11:25:00,AMZN
1635179400,8713,3313.485107421875,3313.485107421875,3314.664306640625,3313.5,2021-10-25 11:30:00,AMZN
1635179700,11463,3313.969970703125,3314.034912109375,3319.0,3318.969970703125,2021-10-25 11:35:00,AMZN
1635180000,28038,3319.159912109375,3319.52001953125,3327.429931640625,3326.949951171875,2021-10-25 11:40:00,AMZN
1635180300,35036,3326.75,3326.760009765625,3334.010009765625,3332.330078125,2021-10-25 11:45:00,AMZN
1635180600,26070,3329.3369140625,3331.77001953125,3333.639892578125,3329.929931640625,2021-10-25 11:50:00,AMZN
1635180900,25139,3325.56005859375,3329.0400390625,3329.60498046875,3326.842529296875,2021-10-25 11:55:00,AMZN
1635181200,9062,3326.0,3326.29150390625,3328.763916015625,3326.510009765625,2021-10-25 12:00:00,AMZN
1635181500,11284,3325.8798828125,3326.110107421875,3328.88330078125,3327.889892578125,2021-10-25 12:05:00,AMZN
1635181800,7091,3326.466796875,3327.0,3329.320068359375,3328.8701171875,2021-10-25 12:10:00,AMZN
1635182100,7232,3327.110107421875,3329.070068359375,3329.580078125,3327.868896484375,2021-10-25 12:15:00,AMZN
1635182400,11116,3324.450927734375,3327.7900390625,3327.7900390625,3324.85009765625,2021-10-25 12:20:00,AMZN
1635182700,6162,3324.7099609375,3324.739990234375,3326.139892578125,3325.139892578125,2021-10-25 12:25:00,AMZN
1635183000,7442,3323.660888671875,3325.43994140625,3326.304931640625,3324.0,2021-10-25 12:30:00,AMZN
